x y z
0.024 -0.045 3.99029302854813e-05
0.025 -0.045 3.69303301130685e-05
0.026 -0.045 3.39454464764039e-05
0.027 -0.045 3.09481599454979e-05
0.028 -0.045 2.87777025413276e-05
0.029 -0.045 2.69158143757749e-05
0.03 -0.045 2.50487361665132e-05
0.031 -0.045 2.3176456429641e-05
0.032 -0.045 2.12989633645339e-05
0.033 -0.045 1.94162448457319e-05
0.034 -0.045 1.83074900869459e-05
0.035 -0.045 1.75858230727838e-05
0.036 -0.045 1.68621958487127e-05
0.037 -0.045 1.61366160994347e-05
0.038 -0.045 1.54090915563226e-05
0.039 -0.045 1.4679629996957e-05
0.04 -0.045 1.46576108076005e-05
0.041 -0.045 1.50937666996994e-05
0.042 -0.045 1.55267638287743e-05
0.043 -0.045 1.59566030822315e-05
0.044 -0.045 1.63832854128158e-05
0.045 -0.045 1.68068118386396e-05
0.046 -0.045 1.78592318437812e-05
0.047 -0.045 1.94308452472724e-05
0.048 -0.045 2.0993698565524e-05
0.049 -0.045 2.25478333204129e-05
0.05 -0.045 2.40932904609108e-05
-0.05 -0.044 0.000572822333858485
-0.049 -0.044 0.000563512515277304
-0.048 -0.044 0.000554116954647392
-0.047 -0.044 0.000544634090534466
-0.046 -0.044 0.000535062292639604
-0.045 -0.044 0.00052570237785467
-0.044 -0.044 0.000516621085799776
-0.043 -0.044 0.000507456864159276
-0.042 -0.044 0.000498208184355567
-0.041 -0.044 0.00048887344914569
-0.04 -0.044 0.000479450988285066
-0.039 -0.044 0.000470214486431494
-0.038 -0.044 0.000461318645098735
-0.037 -0.044 0.000452341732992764
-0.036 -0.044 0.000443282204995429
-0.035 -0.044 0.000434138444319896
-0.034 -0.044 0.000424908757885882
-0.033 -0.044 0.000415836412787421
-0.032 -0.044 0.000407172984591718
-0.031 -0.044 0.000398431013759112
-0.03 -0.044 0.000389608960829344
-0.029 -0.044 0.000380705212947485
-0.028 -0.044 0.00037171807904274
-0.027 -0.044 0.000362856718773494
-0.026 -0.044 0.000354479342157668
-0.025 -0.044 0.000346026767181842
-0.024 -0.044 0.00033749749018471
-0.023 -0.044 0.000328889934242055
-0.022 -0.044 0.000320202444293903
-0.021 -0.044 0.000311605951416334
-0.02 -0.044 0.000303575864440045
-0.019 -0.044 0.000295474899548652
-0.018 -0.044 0.000287301627575344
-0.017 -0.044 0.000279054548703252
-0.016 -0.044 0.00027073208774274
-0.015 -0.044 0.000262462388497931
-0.014 -0.044 0.000254849286019911
-0.013 -0.044 0.000247170758069129
-0.012 -0.044 0.00023942549646224
-0.011 -0.044 0.000231612127998909
-0.01 -0.044 0.000223729210138252
-0.009 -0.044 0.000215857133891106
-0.008 -0.044 0.000208739761205822
-0.007 -0.044 0.000201563665589831
-0.00600000000000001 -0.044 0.000194327710887907
-0.005 -0.044 0.000187030704815263
-0.004 -0.044 0.000179671395295851
-0.003 -0.044 0.000172277139222529
-0.002 -0.044 0.000165743296040228
-0.001 -0.044 0.000159158707112727
0 -0.044 0.000152522456980101
0.001 -0.044 0.000146093020134809
0.002 -0.044 0.00013961120480809
0.003 -0.044 0.000133075735958776
0.004 -0.044 0.000127455101282869
