x y z
-2.7 -0.3 -0.0113221270197564
-2.55 -0.3 -0.00984699568191272
-2.4 -0.3 -0.00846478905563564
-2.25 -0.3 -0.00717755141364451
-2.1 -0.3 -0.00598723244777433
-1.95 -0.3 -0.00489568048622968
-1.8 -0.3 -0.00390463592653734
-1.65 -0.3 -0.00301572492676394
-1.5 -0.3 -0.00223045339699612
-1.35 -0.3 -0.00155020133207151
-1.2 -0.3 -0.000976217525112677
-1.05 -0.3 -0.000509614699527483
-0.9 -0.3 -0.000151365094833489
-0.75 -0.3 9.77034610519789e-05
-0.6 -0.3 0.000236910963530068
-0.45 -0.3 0.000265728100977136
-0.3 -0.3 0.000183778560061465
-0.15 -0.3 -9.15925149413965e-06
0 -0.3 -0.000313151078623952
0.15 -0.3 -0.00047937260046016
0.3 -0.3 -0.000678426938896748
0.45 -0.3 -0.000910272721693195
0.6 -0.3 -0.00117485492808578
0.75 -0.3 -0.00147210494281724
0.9 -0.3 -0.00180194062581895
1.05 -0.3 -0.0021642663973962
1.2 -0.3 -0.00255897333873478
1.35 -0.3 -0.00298593930750857
1.5 -0.3 -0.00344502906834243
1.65 -0.3 -0.00393609443784426
1.8 -0.3 -0.00445897444389287
1.95 -0.3 -0.00501349549883878
2.1 -0.3 -0.00559947158624252
2.25 -0.3 -0.00621670446075107
2.4 -0.3 -0.00686498386068546
2.55 -0.3 -0.00754408773288717
2.7 -0.3 -0.00825378246934838
2.85 -0.3 -0.00899382315512975
3 -0.3 -0.0097639538270502
-3 -0.15 -0.0178010698304983
-2.85 -0.15 -0.0159811493865009
-2.7 -0.15 -0.014248440272336
-2.55 -0.15 -0.0126052109258391
-2.4 -0.15 -0.0110536518817453
-2.25 -0.15 -0.00959586861513473
-2.1 -0.15 -0.00823387450409341
-1.95 -0.15 -0.0069695839540963
-1.8 -0.15 -0.00580480572697395
-1.65 -0.15 -0.00474123651726344
-1.5 -0.15 -0.00378045481826816
-1.35 -0.15 -0.00292391511922951
-1.2 -0.15 -0.0021729424736594
-1.05 -0.15 -0.00152872747708499
-0.9 -0.15 -0.000992321690231002
-0.75 -0.15 -0.000564633541018322
-0.6 -0.15 -0.000246424735727335
-0.45 -0.15 -3.83072062677403e-05
-0.3 -0.15 5.92593832260402e-05
-0.15 -0.15 4.59695512783354e-05
0 -0.15 -7.83266795127968e-05
0.15 -0.15 -0.000169682822005357
0.3 -0.15 -0.000293893077410345
0.45 -0.15 -0.000450926471411206
0.6 -0.15 -0.000640738362171933
0.75 -0.15 -0.000863270487177492
0.9 -0.15 -0.00111845102576613
1.05 -0.15 -0.00140619467721681
1.2 -0.15 -0.00172640275422065
1.35 -0.15 -0.00207896329152857
1.5 -0.15 -0.00246375116953967
1.65 -0.15 -0.00288062825255253
1.8 -0.15 -0.00332944354138154
1.95 -0.15 -0.0038100333400003
2.1 -0.15 -0.00432222143585093
2.25 -0.15 -0.00486581929342622
2.4 -0.15 -0.00544062626070718
2.55 -0.15 -0.00604642978801451
2.7 -0.15 -0.0066830056588042
2.85 -0.15 -0.00735011823192189
3 -0.15 -0.00804752069480508
-3 0 -0.0212137107133293
-2.85 0 -0.0192287032295623
-2.7 0 -0.0173295181616927
-2.55 0 -0.0155184794723855
-2.4 0 -0.0137978358753374
-2.25 0 -0.0121697536100037
-2.1 0 -0.0106363093241725
-1.95 0 -0.0091994831069574
-1.8 0 -0.0078611517152033
-1.65 0 -0.00662308203634021
-1.5 0 -0.00548692483032209
-1.35 0 -0.0044542087924595
-1.2 0 -0.00352633497768762
-1.05 0 -0.00270457162509663
-0.9 0 -0.00199004941940895
-0.75 0 -0.0013837572235188
-0.6 0 -0.000886538313249252
-0.45 0 -0.000499087142144305
-0.3 0 -0.000221946660441064
-0.15 0 -5.55062084068858e-05
0 0 0
0.15 0 -1.64375099690472e-05
0.3 0 -6.57431822418397e-05
0.45 0 -0.000147896451860641
0.6 0 -0.000262863070363051
0.75 0 -0.000410595145417969
0.9 0 -0.000591031196192193
1.05 0 -0.000804096224319539
1.2 0 -0.0010497018003135
1.35 0 -0.00132774616522813
1.5 0 -0.00163811434733951
1.65 0 -0.00198067829358584
1.8 0 -0.00235529701547343
1.95 0 -0.00276181674912435
2.1 0 -0.0032000711291128
2.25 0 -0.00366988137570767
2.4 0 -0.00417105649511285
2.55 0 -0.00470339349227156
2.7 0 -0.00526667759577482
2.85 0 -0.00586068249439531
3 0 -0.00648517058474385
-3 0.15 -0.0227090492888185
-2.85 0.15 -0.0206554625574318
-2.7 0.15 -0.0186871103434063
-2.55 0.15 -0.0168063394986054
-2.4 0.15 -0.0150154227399047
-2.25 0.15 -0.0133165513960545
-2.1 0.15 -0.0117118282576407
-1.95 0.15 -0.0102032605727387
-1.8 0.15 -0.00879275323130335
-1.65 0.15 -0.00748210218142764
-1.5 0.15 -0.00627298812022647
-1.35 0.15 -0.00516697050132464
-1.2 0.15 -0.00416548189968768
-1.05 0.15 -0.00326982277286092
-0.9 0.15 -0.00248115665556936
-0.75 0.15 -0.00180050582210012
-0.6 0.15 -0.00122874744795365
-0.45 0.15 -0.000766610298941095
-0.3 0.15 -0.000414671972264413
-0.15 0.15 -0.000173356710160388
0 0.15 -4.29338025026427e-05
0.15 0.15 1.55538707028446e-05
0.3 0.15 4.11649522346069e-05
0.45 0.15 3.39095936551237e-05
0.6 0.15 -6.18835632193449e-06
0.75 0.15 -7.90913842574348e-05
0.9 0.15 -0.000184748360176457
1.05 0.15 -0.000323094601407226
1.2 0.15 -0.000494051951919983
1.35 0.15 -0.000697528876982489
1.5 0.15 -0.000933420572916011
1.65 0.15 -0.00120160909169964
1.8 0.15 -0.00150196348014131
1.95 0.15 -0.00183433993330229
2.1 0.15 -0.0021985819618302
2.25 0.15 -0.00259452057283005
2.4 0.15 -0.00302197446387198
2.55 0.15 -0.00348075022971261
2.7 0.15 -0.00397064258127688
2.85 0.15 -0.00449143457643142
3 0.15 -0.00504289786205225
-3 0.3 -0.0242871133712532
-2.85 0.3 -0.0221652125775168
-2.7 0.3 -0.0201279482275389
-2.55 0.3 -0.0181776897727585
-2.4 0.3 -0.016316733652313
-2.25 0.3 -0.0145472960129183
-2.1 0.3 -0.0128715055270918
-1.95 0.3 -0.0112913963523225
-1.8 0.3 -0.00980890127428291
-1.65 0.3 -0.00842584507729782
-1.5 0.3 -0.00714393818495074
-1.35 0.3 -0.0059647706129663
-1.2 0.3 -0.00488980627529956
-1.05 0.3 -0.00392037768273312
-0.9 0.3 -0.00305768107119875
-0.75 0.3 -0.00230277199454343
-0.6 0.3 -0.00165656141355708
-0.45 0.3 -0.0011198123097963
-0.3 0.3 -0.000693136849121645
-0.15 0.3 -0.000376994115936391
0 0.3 -0.000171688434939865
0.15 0.3 -3.83007989613882e-05
0.3 0.3 6.22057976364943e-05
0.45 0.3 0.000129831094313304
0.6 0.3 0.000164588539665389
0.75 0.3 0.000166505266211758
0.9 0.3 0.000135622049385886
1.05 0.3 7.1993250833069e-05
1.2 0.3 -2.43132538465529e-05
1.35 0.3 -0.000153216162739445
1.5 0.3 -0.000314620850436098
1.65 0.3 -0.000508419485787392
1.8 0.3 -0.00073449116432478
1.95 0.3 -0.000992702055044203
2.1 0.3 -0.00128290556121846
2.25 0.3 -0.00160494249487531
2.4 0.3 -0.00195864126455103
2.55 0.3 -0.00234381807590456
2.7 0.3 -0.00276027714474902
2.85 0.3 -0.00320781092203648
3 0.3 -0.00368620033031031
-3 0.45 -0.0259472400013367
-2.85 0.45 -0.0237573148419798
-2.7 0.45 -0.0216514181059099
-2.55 0.45 -0.0196319415466312
-2.4 0.45 -0.0177012050363189
-2.25 0.45 -0.0158614492596109
-2.1 0.45 -0.014114828500978
-1.95 0.45 -0.012463403568278
-1.8 0.45 -0.0109091348956387
-1.65 0.45 -0.00945387586896185
-1.5 0.45 -0.00809936641704623
-1.35 0.45 -0.00684722691061901
-1.2 0.45 -0.00569895241040441
-1.05 0.45 -0.00465590730374876
-0.9 0.45 -0.00371932036728406
-0.75 0.45 -0.00289028029064675
-0.6 0.45 -0.0021697316933883
-0.45 0.45 -0.00155847166397116
-0.3 0.45 -0.00105714684614544
-0.15 0.45 -0.000666251094093462
0 0.45 -0.000386123713576936
0.15 0.45 -0.000177888498852363
0.3 0.45 -2.53479227274589e-06
0.45 0.45 0.000139926738589646
0.6 0.45 0.000249499145620447
0.75 0.45 0.000326199182161591
0.9 0.45 0.000370057269185264
1.05 0.45 0.000381117445730994
1.2 0.45 0.000359437303735222
1.35 0.45 0.000305087907413015
1.5 0.45 0.000218153697386203
1.65 0.45 9.87323797870809e-05
1.8 0.45 -5.30651993981834e-05
1.95 0.45 -0.000237115194459681
2.1 0.45 -0.000453280914237242
2.25 0.45 -0.000701412990188444
2.4 0.45 -0.000981349557868549
2.55 0.45 -0.00129291645141694
2.7 0.45 -0.0016359274106128
2.85 0.45 -0.00201018430004984
3 0.45 -0.0024154773399454
-3 0.6 -0.0276886779285209
-2.85 0.6 -0.0254310422610772
-2.7 0.6 -0.0232568172882661
-2.55 0.6 -0.0211684167605926
-2.4 0.6 -0.0191681836860655
-2.25 0.6 -0.0172583829988056
-2.1 0.6 -0.0154411943164526
-1.95 0.6 -0.0137187048289863
-1.8 0.6 -0.0120929023621436
-1.65 0.6 -0.0105656686587936
-1.5 0.6 -0.00913877292138932
-1.35 0.6 -0.00781386565792508
-1.2 0.6 -0.00659247287271836
-1.05 0.6 -0.00547599064175719
-0.9 0.6 -0.00446568011035076
-0.75 0.6 -0.00356266294838914
-0.6 0.6 -0.0027679172956715
-0.45 0.6 -0.00208227422654839
-0.3 0.6 -0.0015064147595415
-0.15 0.6 -0.00104086743373855
0 0.6 -0.000686006469602818
0.15 0.6 -0.000403003127388502
0.3 0.6 -0.000152877790185246
0.45 0.6 6.43484762414825e-05
0.6 0.6 0.000248668334240087
0.75 0.6 0.000400088163482359
0.9 0.6 0.000518628034316126
1.05 0.6 0.000604321665344743
1.2 0.6 0.000657216365345659
1.35 0.6 0.000677372959678957
1.5 0.6 0.000664865701368256
1.65 0.6 0.000619782167073812
1.8 0.6 0.000542223138207398
1.95 0.6 0.000432302467470613
2.1 0.6 0.000290146931132829
2.25 0.6 0.00011589606738871
2.4 0.6 -9.02979988300912e-05
2.55 0.6 -0.000328270744193726
2.7 0.6 -0.000597845448036427
2.85 0.6 -0.000898833405695076
3 0.6 -0.00123103415365433
-3 0.75 -0.0295105892391154
-2.85 0.75 -0.0271855806885328
-2.7 0.75 -0.0249433556444547
-2.55 0.75 -0.0227863495421151
-2.4 0.75 -0.0207169282205146
-2.25 0.75 -0.0187373805667503
-2.1 0.75 -0.0168499112443641
-1.95 0.75 -0.0150566335483211
-1.8 0.75 -0.0133595624298337
-1.65 0.75 -0.0117606077344642
-1.5 0.75 -0.0102615676967257
-1.35 0.75 -0.00886412273376236
-1.2 0.75 -0.00756982957960006
-1.05 0.75 -0.00638011579992703
-0.9 0.75 -0.0052962747254004
-0.75 0.75 -0.00431946083905776
-0.6 0.75 -0.00345068565062512
-0.45 0.75 -0.00269081408729832
-0.3 0.75 -0.00204056142704667
-0.15 0.75 -0.00150049079662051
0 0.75 -0.00107101125232745
0.15 0.75 -0.000713346155942318
0.3 0.75 -0.000388551600877918
0.45 0.75 -9.665903850542e-05
0.6 0.75 0.000162313814912163
0.75 0.75 0.000388362974630851
0.9 0.75 0.000581498167957606
1.05 0.75 0.000741742798966993
1.2 0.75 0.000869133897511531
1.35 0.75 0.000963722052656713
1.5 0.75 0.00102557133072112
1.65 0.75 0.00105475917812237
1.8 0.75 0.00105137630927343
1.95 0.75 0.00101552657979798
2.1 0.75 0.000947326845370577
2.25 0.75 0.000846906806515224
2.4 0.75 0.000714408839720737
2.55 0.75 0.000549987815268493
2.7 0.75 0.000353810902182006
2.85 0.75 0.000126057360743115
3 0.75 -0.000133081676965685
-3 0.9 -0.0314120512395755
-2.85 0.9 -0.0290200307634301
-2.7 0.9 -0.0267101574044264
-2.55 0.9 -0.024484887963409
-2.4 0.9 -0.0223466107982407
-2.25 0.9 -0.0202976384447683
-2.1 0.9 -0.0183402003170217
-1.95 0.9 -0.0164764355292497
-1.8 0.9 -0.0147083858830381
-1.65 0.9 -0.0130379890630022
-1.5 0.9 -0.0114670720843818
-1.35 0.9 -0.00999734503525018
-1.2 0.9 -0.00863039515500763
-1.05 0.9 -0.00736768128933163
-0.9 0.9 -0.00621052875982098
-0.75 0.9 -0.00516012468420224
-0.6 0.9 -0.00421751378019297
-0.45 0.9 -0.0033835946829508
-0.3 0.9 -0.00265911680251785
-0.15 0.9 -0.00204467774384054
0 0.9 -0.001540721307836
0.15 0.9 -0.00110852755933699
0.3 0.9 -0.000709192943513681
0.45 0.9 -0.000342759281029226
0.6 0.9 -9.25465210555032e-06
0.75 0.9 0.000291306607082098
0.9 0.9 0.000558923892107877
1.05 0.9 0.000793610302147529
1.2 0.9 0.00099539259607484
1.35 0.9 0.00116431113292625
1.5 0.9 0.00130041979689843
1.65 0.9 0.00140378590707302
1.8 0.9 0.00147449011209777
1.95 0.9 0.00151262627008697
2.1 0.9 0.00151830131403397
2.25 0.9 0.00149163510305794
2.4 0.9 0.00143276025984163
2.55 0.9 0.00134182199463451
2.7 0.9 0.00121897791623315
2.85 0.9 0.00106439783036993
3 0.9 0.000878263525961431
-3 1.05 -0.0333920585855195
-2.85 1.05 -0.0309334099993407
-2.7 1.05 -0.0285562632069559
-2.55 1.05 -0.0262630960492253
-2.4 1.05 -0.0240563190838209
-2.25 1.05 -0.0219382681837484
-2.1 1.05 -0.0199111972103132
-1.95 1.05 -0.0179772708031226
-1.8 1.05 -0.0161385573303914
-1.65 1.05 -0.0143970220431057
-1.5 1.05 -0.0127545204764623
-1.35 1.05 -0.0112127921414337
-1.2 1.05 -0.00977345454829492
-1.05 1.05 -0.0084379976024942
-0.9 1.05 -0.00720777841134301
-0.75 1.05 -0.00608401653767499
-0.6 1.05 -0.00506778973387123
-0.45 1.05 -0.00416003018652278
-0.3 1.05 -0.00336152129850409
-0.15 1.05 -0.00267289503142631
0 1.05 -0.00209462982734954
0.15 1.05 -0.00158806701686465
0.3 1.05 -0.00111434800526478
0.45 1.05 -0.000673524962496841
0.6 1.05 -0.000265636314391027
0.75 1.05 0.00010929326813125
0.9 1.05 0.000451252863920559
1.05 1.05 0.000760245280580274
1.2 1.05 0.00103628701764402
1.35 1.05 0.0012794082140678
1.5 1.05 0.00148965258018297
1.65 1.05 0.0016670773143006
1.8 1.05 0.00181175300418102
1.95 1.05 0.00192376351362433
2.1 1.05 0.00200320585445957
2.25 1.05 0.00205019004425255
2.4 1.05 0.00206483895007104
2.55 1.05 0.00204728811867927
2.7 1.05 0.00199768559356261
2.85 1.05 0.00191619171920288
3 1.05 0.00180297893305181
-3 1.2 -0.035449525645643
-2.85 1.2 -0.0329246551100126
-2.7 1.2 -0.0304806323865623
-2.55 1.2 -0.0281199560244737
-2.4 1.2 -0.0258450584556269
-2.25 1.2 -0.0236582985715995
-2.1 1.2 -0.0215619543703216
-1.95 1.2 -0.019558215714961
-1.8 1.2 -0.0176491772483218
-1.65 1.2 -0.0158368315063662
-1.5 1.2 -0.0141230622743668
-1.35 1.2 -0.0125096382286652
-1.2 1.2 -0.0109982069060416
-1.05 1.2 -0.00959028904127324
-0.9 1.2 -0.00828727331159951
-0.75 1.2 -0.00709041152451051
-0.6 1.2 -0.00600081428256405
-0.45 1.2 -0.00501944715583225
-0.3 1.2 -0.0041471273891166
-0.15 1.2 -0.00338452116728061
0 1.2 -0.00273214145799283
0.15 1.2 -0.00215139537671682
0.3 1.2 -0.00160347385934256
0.45 1.2 -0.00108843940143755
0.6 1.2 -0.000606340752424606
0.75 1.2 -0.000157212897620274
0.9 1.2 0.000258922943779494
1.05 1.2 0.00064205930479877
1.2 1.2 0.000992202440934009
1.35 1.2 0.00130937228466488
1.5 1.2 0.00159360238436224
1.65 1.2 0.00184493982776912
1.8 1.2 0.00206344515025991
1.95 1.2 0.00224919222812037
2.1 1.2 0.00240226815712219
2.25 1.2 0.00252277311669424
2.4 1.2 0.00261082022002523
2.55 1.2 0.00266653535045924
2.7 1.2 0.00269005698457525
2.85 1.2 0.00268153600236354
3 1.2 0.00264113548493961
-3 1.35 -0.0375832890884115
-2.85 1.35 -0.0349926245596474
-2.7 1.35 -0.0324821454868049
-2.55 1.35 -0.0300543707899832
-2.4 1.35 -0.0277117544435018
-2.25 1.35 -0.0254566780323049
-2.1 1.35 -0.0232914433732303
-1.95 1.35 -0.0212182652437004
-1.8 1.35 -0.0192392642611272
-1.65 1.35 -0.0173564599566896
-1.5 1.35 -0.0155717640870774
-1.35 1.35 -0.0138869742272978
-1.2 1.35 -0.0123037676867076
-1.05 1.35 -0.0108236957890486
-0.9 1.35 -0.00944817855543156
-0.75 1.35 -0.00817849982695484
-0.6 1.35 -0.00701580286096215
-0.45 1.35 -0.00596108643186843
-0.3 1.35 -0.0050152014640511
-0.15 1.35 -0.00417884822053871
0 1.35 -0.00345257406719068
0.15 1.35 -0.00279785637523844
0.3 1.35 -0.00217594013903444
0.45 1.35 -0.00158689815248991
0.6 1.35 -0.00103078946298585
0.75 1.35 -0.000507659346255851
0.9 1.35 -1.75392972350252e-05
1.05 1.35 0.000439552963144463
1.2 1.35 0.00086361346527164
1.35 1.35 0.00125465195237895
1.5 1.35 0.00161269182639845
1.65 1.35 0.00193777007831453
1.8 1.35 0.00222993720321107
1.95 1.35 0.00248925710024295
2.1 1.35 0.00271580695779461
2.25 1.35 0.00290967712411982
2.4 1.35 0.00307097096378817
2.55 1.35 0.00319980470028813
2.7 1.35 0.0032963072451716
2.85 1.35 0.00336062001414217
3 1.35 0.00339289673052268
-3 1.5 -0.0397921106782361
-2.85 1.5 -0.0371361013246018
-2.7 1.5 -0.0345596069869303
-2.55 1.5 -0.0320651666135153
-2.4 1.5 -0.0296552553835734
-2.25 1.5 -0.0273322772439756
-2.1 1.5 -0.0250985575060657
-1.95 1.5 -0.0229563355450811
-1.8 1.5 -0.0209077576454849
-1.65 1.5 -0.0189548700359076
-1.5 1.5 -0.0170996121573702
-1.35 1.5 -0.0153438102080045
-1.2 1.5 -0.0136891710065858
-1.05 1.5 -0.0121372762158458
-0.9 1.5 -0.0106895769647402
-0.75 1.5 -0.00934738890661657
-0.6 1.5 -0.00811188774758165
-0.45 1.5 -0.00698410527632509
-0.3 1.5 -0.00596492592324549
-0.15 1.5 -0.00505508387299425
0 1.5 -0.00425516075052634
0.15 1.5 -0.00352670860101267
0.3 1.5 -0.00283103095792769
0.45 1.5 -0.00216821088268737
0.6 1.5 -0.00153831769142287
0.75 1.5 -0.000941406922727261
0.9 1.5 -0.000377520321384051
1.05 1.5 0.000153314161929541
1.2 1.5 0.000651082355011989
1.35 1.5 0.00111578383266175
1.5 1.5 0.00154743186947215
1.65 1.5 0.00194605337705056
1.8 1.5 0.00231168882584876
1.95 1.5 0.00264439215182188
2.1 1.5 0.00294423064817184
2.25 1.5 0.00321128484245725
2.4 1.5 0.00344564835938577
2.55 1.5 0.00364742776963101
2.7 1.5 0.00381674242504881
2.85 1.5 0.00395372428068752
3 1.5 0.00405851770401788
-3 1.65 -0.0420746802667719
-2.85 1.65 -0.0393537958522786
-2.7 1.65 -0.036711748227753
-2.55 1.65 -0.0341510960220449
-2.4 1.65 -0.0316743352763437
-2.25 1.65 -0.0292838919621717
-2.1 1.65 -0.0269821145546786
-1.95 1.65 -0.0247712667037268
-1.8 1.65 -0.0226535200460768
-1.65 1.65 -0.0206309472024073
-1.5 1.65 -0.0187055150029179
-1.35 1.65 -0.0168790779848385
-1.2 1.65 -0.0151533722043135
-1.05 1.65 -0.01353000940381
-0.9 1.65 -0.0120104715744483
-0.75 1.65 -0.0105961059504572
-0.6 1.65 -0.00928812047034144
-0.45 1.65 -0.00808757973634011
-0.3 1.65 -0.00699540150037181
-0.15 1.65 -0.0060123537009551
0 1.65 -0.00513905207159193
0.15 1.65 -0.00433712769247629
0.3 1.65 -0.0035679470651917
0.45 1.65 -0.00283160348431299
0.6 1.65 -0.00212817650199604
0.75 1.65 -0.00145773188860843
0.9 1.65 -0.000820321609356522
1.05 1.65 -0.0002159838169149
1.2 1.65 0.000355257139981413
1.35 1.65 0.000893390692048857
1.5 1.65 0.00139842000917811
1.65 1.65 0.00187036194451162
1.8 1.65 0.00230924696304813
1.95 1.65 0.00271511905498611
2.1 1.65 0.00308803563404869
2.25 1.65 0.00342806742106205
2.4 1.65 0.00373529831309516
2.55 1.65 0.00400982523849347
2.7 1.65 0.00425175799817179
2.85 1.65 0.00446121909355301
3 1.65 0.00463834354157111
-3 1.8 -0.0444296189640433
-2.85 1.8 -0.041644349202013
-2.7 1.8 -0.0389372305216933
-2.55 1.8 -0.0363108408803364
-2.4 1.8 -0.0337676968332068
-2.25 1.8 -0.0313102460337613
-2.1 1.8 -0.0289408597843548
-1.95 1.8 -0.0266618256799259
-1.8 1.8 -0.0244753403879665
-1.65 1.8 -0.0223835026085423
-1.5 1.8 -0.0203883062581811
-1.35 1.8 -0.0184916339210625
-1.2 1.8 -0.0166952506101121
-1.05 1.8 -0.0150007978793388
-0.9 1.8 -0.0134097883270244
-0.75 1.8 -0.0119236005272192
-0.6 1.8 -0.0105434744244214
-0.45 1.8 -0.00927050722332734
-0.3 1.8 -0.00810564980220208
-0.15 1.8 -0.00704970367472246
0 1.8 -0.00610331852117596
0.15 1.8 -0.00522820875656449
0.3 1.8 -0.0043858082235716
0.45 1.8 -0.00357622041214034
0.6 1.8 -0.00279953507426789
0.75 1.8 -0.00205582817754257
0.9 1.8 -0.00134516187469147
1.05 1.8 -0.000667584489154605
1.2 1.8 -2.31305166574769e-05
1.35 1.8 0.000588179357273511
1.5 1.8 0.0011663382239494
1.65 1.8 0.00171135290244095
1.8 1.8 0.0022232438749501
1.95 1.8 0.00270204520682971
2.1 1.8 0.00314780445148388
2.25 1.8 0.00356058254041225
2.4 1.8 0.00394045365869655
2.55 1.8 0.00428750510625076
2.7 1.8 0.00460183714519369
2.85 1.8 0.00488356283372082
3 1.8 0.0051328078468863
-3 1.95 -0.046855482473296
-2.85 1.95 -0.0440063363519504
-2.7 1.95 -0.041234648431056
-2.55 1.95 -0.0385430156400088
-2.4 1.95 -0.0359339746956792
-2.25 1.95 -0.0334099945857067
-2.1 1.95 -0.0309734690975522
-1.95 1.95 -0.028626709435721
-1.8 1.95 -0.0263719369704504
-1.65 1.95 -0.0242112761616601
-1.5 1.95 -0.0221467477020421
-1.35 1.95 -0.0201802619228239
-1.2 1.95 -0.0183136125049513
-1.05 1.95 -0.0165484705371963
-0.9 1.95 -0.0148863789610167
-0.75 1.95 -0.0133287474398661
-0.6 1.95 -0.011876847688109
-0.45 1.95 -0.0105318092917466
-0.3 1.95 -0.00929461604983406
-0.15 1.95 -0.0081661028618174
0 1.95 -0.00714695318205727
0.15 1.95 -0.00619896899479877
0.3 1.95 -0.00528365579665213
0.45 1.95 -0.00440112723176089
0.6 1.95 -0.00355148321238707
0.75 1.95 -0.00273480986538066
0.9 1.95 -0.00195117949467327
1.05 1.95 -0.00120065055981566
1.2 1.95 -0.000483267670552956
1.35 1.95 0.000200938402615702
1.5 1.95 0.00085195070197519
1.65 1.95 0.00146976604034732
1.8 1.95 0.00205439494321846
1.95 1.95 0.00260586157542408
2.1 1.95 0.00312420365261834
2.25 1.95 0.00360947233777908
2.4 1.95 0.00406173212303551
2.55 1.95 0.00448106069713572
2.7 1.95 0.00486754879889717
2.85 1.95 0.00522130005701615
3 1.95 0.00554243081663219
-3 2.1 -0.0493507645728035
-2.85 2.1 -0.0464382696552222
-2.7 2.1 -0.0436025331979459
-2.55 2.1 -0.0408461707425578
-2.4 2.1 -0.0381717388109044
-2.25 2.1 -0.0355817273724298
-2.1 2.1 -0.0330785523525091
-1.95 2.1 -0.0306645482241454
-1.8 2.1 -0.0283419607263171
-1.65 2.1 -0.0261129397527876
-1.5 2.1 -0.0239795324553206
-1.35 2.1 -0.021943676604922
-1.2 2.1 -0.0200071942539943
-1.05 2.1 -0.0181717857410729
-0.9 2.1 -0.0164390240781807
-0.75 2.1 -0.0148103497587379
-0.6 2.1 -0.0132870660214609
-0.45 2.1 -0.0118703346027572
-0.3 2.1 -0.0105611720068405
-0.15 2.1 -0.00936044631914845
0 2.1 -0.00826887458472569
0.15 2.1 -0.0072483505222698
0.3 2.1 -0.00626045553097521
0.45 2.1 -0.00530531336471329
0.6 2.1 -0.00438303405311224
0.75 2.1 -0.00349371384099062
0.9 2.1 -0.00263743514381831
1.05 2.1 -0.00181426651924754
1.2 2.1 -0.00102426265470801
1.35 2.1 -0.000267464371032866
1.5 2.1 0.000456101357959926
1.65 2.1 0.00114642137003707
1.8 2.1 0.00180349626341714
1.95 2.1 0.00242734033011072
2.1 2.1 0.00301798147394761
2.25 2.1 0.0035754611135338
2.4 2.1 0.00409983407041692
2.55 2.1 0.00459116844276453
2.7 2.1 0.005049545464894
2.85 2.1 0.00547505935301718
3 2.1 0.00586781713759044
-3 2.25 -0.0519139007273355
-2.85 2.25 -0.0489386024281879
-2.7 2.25 -0.0460393563086476
-2.55 2.25 -0.0432187961592401
-2.4 2.25 -0.0404794979464081
-2.25 2.25 -0.0378239722648065
-2.1 2.25 -0.0352546568258476
-1.95 2.25 -0.0327739090248153
-1.8 2.25 -0.0303839986298071
-1.65 2.25 -0.0280871006363452
-1.5 2.25 -0.0258852883316388
-1.35 2.25 -0.0237805266122229
-1.2 2.25 -0.0217746655979736
-1.05 2.25 -0.0198694345843433
-0.9 2.25 -0.0180664363730462
-0.75 2.25 -0.0163671420193719
-0.6 2.25 -0.0147728860318262
-0.45 2.25 -0.013284862056915
-0.3 2.25 -0.0119041190786188
-0.15 2.25 -0.0106315581585075
0 2.25 -0.00946792973853328
0.15 2.25 -0.00837522336413332
0.3 2.25 -0.00731510051774686
0.45 2.25 -0.00628769501527005
0.6 2.25 -0.00529312695755413
0.75 2.25 -0.00433150266282956
0.9 2.25 -0.00340291461516629
1.05 2.25 -0.00250744142902048
1.2 2.25 -0.00164514782987812
1.35 2.25 -0.000816084650967164
1.5 2.25 -2.02888459798212e-05
1.65 2.25 0.000742216482294888
1.8 2.25 0.00147142203756245
1.95 2.25 0.00216733227000354
2.1 2.25 0.00282996530084578
2.25 2.25 0.00345935283176491
2.4 2.25 0.00405554003937791
2.55 2.25 0.00461858545512661
2.7 2.25 0.00514856083088344
2.85 2.25 0.00564555099062869
3 2.25 0.00610965366858818
-3 2.4 -0.0545432718116005
-2.85 2.4 -0.0515057326531079
-2.7 2.4 -0.0485435331748894
-2.55 2.4 -0.0456593250502901
-2.4 2.4 -0.0428557033266297
-2.25 2.4 -0.0401351988633741
-2.1 2.4 -0.0375002708018258
-1.95 2.4 -0.0349532991085904
-1.8 2.4 -0.0324965772360576
-1.65 2.4 -0.0301323049437486
-1.5 2.4 -0.0278625813245631
-1.35 2.4 -0.0256893980797293
-1.2 2.4 -0.0236146330855849
-1.05 2.4 -0.0216400442941874
-0.9 2.4 -0.0197672640081809
-0.75 2.4 -0.0179977935683284
-0.6 2.4 -0.0163329984896727
-0.45 2.4 -0.0147741040794395
-0.3 2.4 -0.0133221915665594
-0.15 2.4 -0.0119781947691099
0 2.4 -0.010742897322094
0.15 2.4 -0.00957838861354576
0.3 2.4 -0.00844641431816118
0.45 2.4 -0.00734711826301315
0.6 2.4 -0.0062806305708667
0.75 2.4 -0.00524706758562565
0.9 2.4 -0.00424653181382262
1.05 2.4 -0.00327911188221208
1.2 2.4 -0.00234488251148635
1.35 2.4 -0.00144390450610132
1.5 2.4 -0.00057622476016117
1.65 2.4 0.000258123720727088
1.8 2.4 0.00105912178174883
1.95 2.4 0.00182676406548632
2.1 2.4 0.0025610589430235
